time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
30,3.532828088888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
15,0.1133333333333333,0.164,0.008,0.0,0.1266666666666666,0.028,0.0013333333333333,0.0,0.0,0.0,4.554666666666666,1.6666666666666667,0,0,0
25,0.000328,0.1264266666666666,0.00228,0.08,0.0,0.0,0.044,0.0,0.0001466666666666,0.0819999999999999,12.687573333333336,0.0,0,0,0
20,0.0,0.0003333333333333,0.0003333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373333333333333,0.0,1,1,0
25,0.0,0.1666106666666666,4.53333333333e-05,0.0822666666666666,0.0,0.0,0.0842986666666666,0.0,0.0,0.0,9.320432,0.0,0,0,0
5,0.0,0.8,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,47.4,0.0,1,0,0
25,0.72,0.0003306666666666,0.0,0.0001653333333333,0.0,0.0,0.0001653333333333,0.0,0.0,0.0,3.3829386666666665,0.0,1,0,0
20,0.0,0.1100666666666666,0.0,0.0,0.1100666666666666,0.0,0.0,0.0,0.0,0.6556666666666666,10.4702,0.0012,1,1,0
35,3.123809523809524e-07,0.0610727873015873,2.1714285714e-06,0.0296,0.0009523809523809,0.0,4.19047619047e-05,0.0019047619047619,0.0285715682539682,7.80952380952e-05,5.713988165079366,0.0,0,0,0
20,0.0006666666666666,0.158,0.054,0.05,0.0,0.0,0.05,0.0036666666666666,0.0003333333333333,0.0,15.451533333333334,0.0,0,0,0
30,0.0,0.0680004444444444,0.0333337777777777,0.0,0.0,0.0,0.0,0.0013333333333333,0.0333333333333333,0.0,4.6240497777777785,0.0,0,0,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
5,0.0,3.6,0.2,0.0,2.0,1.2,0.2,0.0,0.0,0.0,84.2,0.0,0,0,0
30,0.0,0.0681467555555555,0.0,0.0,0.0681467555555555,0.0,0.0,0.0,0.0,0.0008742222222222,2.4246269333333337,0.1666682666666666,1,1,0
30,0.0,0.0002290666666666,8.14222222222e-05,0.0,0.0,0.0,9.77777777777778e-07,0.0001422222222222,4.4444444444e-06,0.0,5.483926577777778,0.0,0,0,0
5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,1,1,0
40,1.888952020063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,1,1,0
15,0.0,0.3053333333333333,0.0226666666666666,0.1333333333333333,0.0,0.0,0.1493333333333333,0.0,0.0,0.0,24.216,0.0,0,0,0
45,3.809523809523809e-07,8.25398574955e-05,0.0,8.747795414462082e-11,8.25396825396e-05,0.0,8.747795414462082e-11,0.0,0.0,2.5927777777777776,0.0169218957347442,0.0022857142857142,1,0,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
10,0.0,0.54,0.32,0.0,0.0,0.0,0.22,0.0,0.0,0.0,25.48,0.0,0,0,0
10,0.0,0.42,0.0,0.22,0.0,0.0,0.2,0.0,0.0,0.0,43.62,0.0,1,1,0
